sample,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,2:1,2:2,2:3,2:4,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,1:9,1:10,1:11,1:12,1:13,1:14,5:1,5:2,5:3,5:4,5:5,5:6,3:1,3:2,3:3,3:4,3:5,4:1,4:2,4:3,7:1,7:2,8:1,8:2,8:3,8:4,6:1,6:2,6:3,6:4,6:5,target
624,0.1679793094795430,0.0038187384608193,0.5555555555555560,0.5,0.927536231884058,0.8333333333333330,0.320625,0.0744153082919915,0.0315802680247579,0.1438356164383560,0.1237315875613750,0.0968334098210188,0.3661016949152540,0.0102176932656384,0.221929163526752,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.25,0.3333333333333330,0.1666666666666670,0.3333333333333330,0.9090909090909090,0.5,0.310296191819464,0.1099702690174390,0.0585009140767824,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.1855297875295100
625,0.2020547945205480,0.0425342961976208,0.5555555555555560,0.5,0.7246376811594200,0.3666666666666670,0.18,0.0437632884479092,0.0315802680247579,0.2076198630136990,0.1198036006546640,0.1555759522716840,0.3767554479418890,0.0102176932656384,0.2743029389600600,0.3333333333333330,0.0287671232876712,0.3333333333333330,1.0,0.5,0.3333333333333330,0.5,0.3333333333333330,0.6545454545454550,0.5,0.3413258110014100,0.1726954492415400,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.30625,0.0037383524520176,0.0028057445868316,0.9090909090909090,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1808776558811280
626,0.2260273972602740,0.0406646568043188,0.5555555555555560,0.625,0.6521739130434780,0.2,0.163125,0.0786037785307224,0.0315802680247579,0.4777397260273970,0.1826513911620290,0.1794401101422670,0.1680350923745400,0.0102176932656384,0.1473247927656370,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.5,0.375,0.3333333333333330,0.25,0.204337899543379,0.5636363636363640,0.5,0.310296191819464,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.8020833333333330,0.0037383524520176,0.0028057445868316,0.0909090909090909,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.173725871406749
627,0.1679793094795430,0.0516113954521021,0.4444444444444440,0.5,0.6376811594202900,0.4666666666666670,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4186643835616440,0.1600654664484450,0.2496558054153280,0.1680350923745400,0.0102176932656384,0.2049736247174080,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.5454545454545450,0.25,0.2016925246826520,0.1099702690174390,0.0853021462021988,0.0652173913043478,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0387096774193548,0.6363636363636360,0.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.145813081516456
628,0.2020547945205480,0.0387950174110168,0.5555555555555560,0.625,0.6014492753623190,0.3666666666666670,0.1025,0.1194188518781010,0.0895522388059701,0.1498287671232880,0.1891980360065470,0.2721431849472240,0.1680350923745400,0.0102176932656384,0.2234363225320270,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.4166666666666670,0.6666666666666670,0.5,0.25,0.2566995768688290,0.1099702690174390,0.0853021462021988,0.3423913043478260,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.1818181818181820,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.164004999305652
629,0.1678082191780820,0.0481712589684264,0.4444444444444440,0.5,0.7028985507246380,0.3166666666666670,0.12,0.1151665485471300,0.0315802680247579,0.1669520547945210,0.1702127659574470,0.1620009178522260,0.5036319612590800,0.0102176932656384,0.328937452901281,0.1417808219178080,0.5,0.3333333333333330,1.0,0.625,0.3333333333333330,0.5833333333333330,0.6666666666666670,0.6272727272727270,0.5,0.3554301833568410,0.3908984830805130,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.7272727272727270,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.1390084710456880
630,0.2089041095890410,0.0360840402907289,0.5555555555555560,0.5,0.6666666666666670,0.2333333333333330,0.161875,0.1105598866052450,0.2279511533242880,0.1232876712328770,0.2042553191489360,0.2331344653510780,0.1680350923745400,0.0102176932656384,0.1914091936699320,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.5,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.5818181818181820,0.5,0.3667136812411850,0.20536756126021,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1855297875295100
631,0.0993150684931506,0.0359905583210638,0.4444444444444440,0.625,0.0579710144927536,0.6833333333333330,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2722602739726030,0.1040916530278230,0.1732446076181730,0.3200968523002420,0.0102176932656384,0.266767143933685,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.5,0.204337899543379,0.3363636363636360,0.25,0.1692524682651620,0.1099702690174390,0.0853021462021988,0.5307971014492750,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1237328148868210
632,0.0445205479452054,0.015377784009909,0.7777777777777780,0.5,0.9710144927536230,0.9333333333333330,0.0675,0.0042523033309709,0.0315802680247579,0.6549657534246580,0.2543371522094930,0.2799449288664530,0.1680350923745400,0.0102176932656384,0.2298417483044460,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.25,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.9636363636363640,0.5,0.4421720733427360,0.1820303383897320,0.1334552102376600,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.6363636363636360,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.2424663241216500
633,0.2191780821917810,0.0495454439225034,0.6666666666666670,0.5,0.7608695652173910,0.45,0.130625,0.1456413890857550,0.0315802680247579,0.2414383561643840,0.2268412438625200,0.2471317117944010,0.1680350923745400,0.0102176932656384,0.2029012810851540,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.7,0.5,0.383638928067701,0.2240373395565930,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.2727272727272730,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.06610193028746
634,0.2020547945205480,0.0371590829418775,0.4444444444444440,0.75,0.5942028985507250,0.9166666666666670,0.0648032885674931,0.0850460666194188,0.3175033921302580,0.0462328767123287,0.1728314238952540,0.1656723267553920,0.1680350923745400,0.0102176932656384,0.1360211002260740,0.1417808219178080,0.5,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.4909090909090910,0.25,0.1833568406205920,0.455075845974329,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1451187335092350
635,0.1472602739726030,0.0265442052864053,0.5555555555555560,0.5,0.782608695652174,0.5,0.0648032885674931,0.1871013465627210,0.0315802680247579,0.2428255183899420,0.1728314238952540,0.1656723267553920,0.1680350923745400,0.0102176932656384,0.1360211002260740,0.6666666666666670,0.0287671232876712,0.521689497716895,0.1914383561643840,0.3583047945205480,0.6666666666666670,0.1666666666666670,0.204337899543379,0.7272727272727270,0.5,0.4062059238363890,0.3080513418903150,0.1023765996343690,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0387096774193548,0.4545454545454550,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.15150673517567
636,0.1335616438356160,0.0448526490453153,0.5555555555555560,0.75,0.3043478260869570,0.75,0.0648032885674931,0.0453579021970233,0.0315802680247579,0.5068493150684930,0.2356792144026190,0.2537861404313910,0.6973365617433410,0.9003496503496500,0.5766767143933690,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,1.0,0.6666666666666670,1.0,0.204337899543379,0.7136923989715860,0.4417808219178080,0.3335543984388590,0.1099702690174390,0.2010968921389400,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.1818181818181820,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2292737119844470
637,0.1027397260273970,0.0225291546892893,0.1111111111111110,0.25,0.463768115942029,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.1130136986301370,0.0432078559738134,0.1069297843047270,0.1680350923745400,0.0102176932656384,0.087792012057272,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.125,0.3333333333333330,0.1666666666666670,0.3333333333333330,0.7136923989715860,0.4417808219178080,0.3335543984388590,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.0,0.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0348562699625052
638,0.0993150684931506,0.0219682628712987,0.4444444444444440,0.375,0.5942028985507250,0.0666666666666666,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3471746575342470,0.1327332242225860,0.1094538779256540,0.2789346246973370,0.0102176932656384,0.1983798040693290,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.375,0.6666666666666670,0.4166666666666670,0.204337899543379,0.4909090909090910,0.25,0.1805359661495060,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.9090909090909090,0.75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.0806832384391056
639,0.1575342465753420,0.0349482343592979,0.4444444444444440,0.75,0.2753623188405800,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3407534246575340,0.1302782324058920,0.1060119320789350,0.1680350923745400,0.0102176932656384,0.0870384325546345,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.25,0.3333333333333330,0.1666666666666670,0.204337899543379,0.7136923989715860,0.4417808219178080,0.3335543984388590,0.3827304550758460,0.0853021462021988,0.2971014492753620,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0695736703235661
640,0.1095890410958900,0.01253593213209,0.7777777777777780,0.5,0.9710144927536230,0.9333333333333330,0.0648032885674931,0.2044649184975200,0.0315802680247579,0.1566780821917810,0.248772504091653,0.2829279486002750,0.1680350923745400,0.0102176932656384,0.2322908816880180,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.125,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.9636363636363640,0.75,0.4569816643159380,0.3640606767794630,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.8181818181818180,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.3189293153728650
641,0.1404109589041100,0.0531772184439926,0.7777777777777780,0.5,0.9492753623188410,0.9,0.295,0.2158043940467750,0.0315802680247579,0.1284246575342470,0.2484451718494270,0.2716842588343280,0.1680350923745400,0.0102176932656384,0.2230595327807080,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.5,0.125,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.9363636363636360,0.5,0.4146685472496470,0.2158693115519250,0.2559414990859230,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.2727272727272730,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.332037217053187
642,0.1679793094795430,0.0268760662787164,0.6666666666666670,0.5,0.9347826086956520,0.85,0.0648032885674931,0.1307583274273570,0.0315802680247579,0.1365582191780820,0.1729950900163670,0.1659017898118400,0.42227602905569,0.0102176932656384,0.3004898266767140,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.9181818181818180,0.5,0.4583921015514810,0.1099702690174390,0.4296160877513710,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.26537980835995
643,0.184931506849315,0.0587066769496833,0.7777777777777780,0.75,0.7246376811594200,0.75,0.0648032885674931,0.2498228206945430,0.0315802680247579,0.2320205479452060,0.3194762684124390,0.3822854520422210,0.3409200968523000,0.0102176932656384,0.4464958553127360,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.5,0.5,0.3333333333333330,0.5833333333333330,1.0,0.6545454545454550,0.5,0.3794076163610720,0.3138856476079350,0.2029250457038390,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.4306346340786000
644,0.2020547945205480,0.0443712169015401,0.4444444444444440,0.5,0.7028985507246380,0.3166666666666670,0.164375,0.0873493975903614,0.194708276797829,0.2428255183899420,0.1276595744680850,0.1023405231757690,0.4067796610169490,0.0102176932656384,0.2422758100979650,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.5,0.3333333333333330,0.4166666666666670,0.204337899543379,0.6272727272727270,0.5,0.3258110014104370,0.2427071178529760,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.2727272727272730,0.25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1626163032912100
645,0.2191780821917810,0.0368646147374325,0.8888888888888890,0.5,0.9927536231884060,0.9833333333333330,0.10125,0.1986180014174340,0.0315802680247579,0.2761130136986300,0.2890343698854340,0.3285910968334100,0.1680350923745400,0.0102176932656384,0.2697814619442350,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.5,0.25,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.990909090909091,0.75,0.3370944992947810,0.2275379229871650,0.2376599634369290,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.8181818181818180,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.4665713095403420
646,0.1679793094795430,0.043141929000444,0.5555555555555560,0.5,0.717391304347826,0.35,0.0648032885674931,0.0499645641389085,0.0237449118046132,0.2842465753424660,0.1605564648117840,0.148462597521799,0.1680350923745400,0.0102176932656384,0.1218914845516200,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.5,0.375,0.3333333333333330,0.25,0.204337899543379,0.7181818181818180,0.5,0.4062059238363890,0.1099702690174390,0.5703839122486290,0.072463768115942,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.1818181818181820,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1504652131648380
647,0.1335616438356160,0.0275771810512047,0.4444444444444440,0.5,0.5652173913043480,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2428255183899420,0.1730653767683790,0.163836622303809,0.1680350923745400,0.0102176932656384,0.1345139412207990,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.4166666666666670,0.204337899543379,0.4545454545454550,0.5,0.2961918194640340,0.1099702690174390,0.0493601462522851,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0880433273156506
648,0.2191780821917810,0.0427773493187501,0.5555555555555560,0.5,0.5869565217391310,0.05,0.135,0.0885896527285613,0.0315802680247579,0.2542808219178080,0.179050736497545,0.174391922900413,0.1680350923745400,0.0102176932656384,0.1431801055011300,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.25,0.6666666666666670,0.4818181818181820,0.5,0.349083215796897,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.5979166666666670,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1667823913345370
649,0.1678082191780820,0.0299142302928322,0.5555555555555560,0.5,0.6811594202898550,0.2666666666666670,0.219375,0.0786037785307224,0.0315802680247579,0.3236301369863010,0.1237315875613750,0.1645250114731530,0.3815980629539950,0.0102176932656384,0.28353428786737,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.5,0.5,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.6,0.5,0.311706629055007,0.1099702690174390,0.226691042047532,0.391304347826087,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1667823913345370
650,0.0,0.0029727266353502,0.3333333333333330,0.625,0.7101449275362320,0.3333333333333330,0.0648032885674931,0.023210489014883,0.3385345997286300,0.2428255183899420,0.1031096563011460,0.0679210647085819,0.1680350923745400,0.0102176932656384,0.055764883195177,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.125,0.3333333333333330,0.0833333333333333,0.204337899543379,0.7136923989715860,0.4417808219178080,0.3335543984388590,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,1.0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0688793223163449
651,0.1506849315068490,0.0319007221482156,0.6666666666666670,0.625,0.9782608695652170,0.95,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3480308219178080,0.1330605564648120,0.111977971546581,0.4082324455205810,0.0102176932656384,0.2507535795026380,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.4166666666666670,0.204337899543379,0.9727272727272730,0.5,0.3963328631875880,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.2375364532703790
652,0.1335616438356160,0.0363831825936572,0.3333333333333330,0.5,0.4927536231884060,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3232020547945210,0.1235679214402620,0.0966039467645709,0.3656174334140440,0.0102176932656384,0.2215523737754330,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.5,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.3636363636363640,0.25,0.2087447108603670,0.1400233372228700,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.8181818181818180,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.1015136786557420
653,0.1678082191780820,0.03482203370025,0.6666666666666670,0.5,0.8985507246376810,0.7666666666666670,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3767123287671230,0.144026186579378,0.1319412574575490,0.3907990314769980,0.0102176932656384,0.260361718161266,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.25,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.8727272727272730,0.5,0.3610719322990130,0.1099702690174390,0.2193784277879340,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.2167754478544650
654,0.1335616438356160,0.0421603683189604,0.5555555555555560,0.75,0.2463768115942030,0.75,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3236301369863010,0.1237315875613750,0.0968334098210188,0.3452784503631960,0.0102176932656384,0.2138281838733990,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.4166666666666670,0.204337899543379,0.0545454545454545,0.25,0.152327221438646,0.0665110851808634,0.0853021462021988,0.4329710144927540,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1390084710456880
655,0.2397260273972600,0.0427072378415013,0.7777777777777780,0.625,0.8913043478260870,0.75,0.4125,0.3004961020552800,0.0315802680247579,0.1767979452054790,0.3451718494271690,0.4082147774208350,0.1680350923745400,0.0102176932656384,0.3351544837980410,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.5,0.25,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.8636363636363640,0.75,0.5916784203102960,0.2753792298716450,0.0840950639853747,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.6363636363636360,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.4375781141508120
656,0.0,0.0017761574236369,0.5555555555555560,0.5,0.717391304347826,0.35,0.238125,0.0786037785307224,0.0315802680247579,0.2247431506849320,0.085924713584288,0.0438274437815511,0.2745762711864410,0.0102176932656384,0.1428033157498120,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.5,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.6454545454545460,0.25,0.1861777150916780,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.1818181818181820,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0737397583668934
657,0.1746575342465750,0.0406973754937016,0.4444444444444440,0.75,0.6304347826086960,0.9333333333333330,0.03375,0.1428065201984410,0.0315802680247579,0.105736301369863,0.1723404255319150,0.1649839375860490,0.1680350923745400,0.0102176932656384,0.1354559155990960,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.5,0.375,0.3333333333333330,0.25,0.204337899543379,0.5363636363636360,0.25,0.2200282087447110,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.6363636363636360,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.1535897791973340
658,0.1335616438356160,0.0275771810512047,0.6666666666666670,0.625,0.427536231884058,0.8333333333333330,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3321917808219180,0.1270049099836330,0.1186324001835700,0.3152542372881360,0.0102176932656384,0.2200452147701580,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.5,0.375,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.2818181818181820,0.25,0.1904090267983070,0.1099702690174390,0.0853021462021988,0.2028985507246380,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.0909090909090909,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.1584502152478820
659,0.1952054794520550,0.0757344177241814,0.5555555555555560,0.5,0.5507246376811590,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3904109589041100,0.1492635024549920,0.132629646626893,0.2644067796610170,0.0102176932656384,0.2117558402411450,0.1417808219178080,0.5,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.4363636363636360,0.25,0.232722143864598,0.2240373395565930,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0869323705040966
