sample,1,2,3,4,5,1:1,1:2,1:3,target
495,0.0993150684931506,0.0209586575989156,0.4444444444444440,0.875,0.4782608695652170,0,0,0,0.0783224552145535
496,0.1335616438356160,0.0307508939213349,0.3333333333333330,0.5,0.3478260869565220,0,0,0,0.0
497,0.1679793094795430,0.0532473299212414,0.7777777777777780,0.5,0.8695652173913040,1,0,0,0.5486737953062080
498,0.1335616438356160,0.0365514501390544,0.6666666666666670,0.625,0.3840579710144930,0,0,0,0.2070545757533680
499,0.1506849315068490,0.0303816401411577,0.4444444444444440,0.75,0.6884057971014490,0,0,0,0.1320649909734760
500,0.1678082191780820,0.0291430040430951,0.4444444444444440,0.75,0.6231884057971010,1,0,0,0.1181780308290520
501,0.0,0.0027577181051204,0.5555555555555560,0.5,0.7318840579710150,0,0,0,0.1084571587279540
502,0.184931506849315,0.0397438594031176,0.6666666666666670,0.5,0.9637681159420290,0,0,0,0.2663518955700600
503,0.1678082191780820,0.0367851550632171,0.4444444444444440,0.75,0.6739130434782610,0,0,0,0.1459519511179000
504,0.2705479452054800,0.0668489565075136,0.6666666666666670,0.875,0.6304347826086960,1,0,0,0.3528676572698240
505,0.0102739726027397,0.004711491271121,0.5555555555555560,0.5,0.7391304347826090,0,0,0,0.1556728232189970
506,0.1335616438356160,0.0294281240505737,0.4444444444444440,0.5,0.5797101449275360,0,0,0,0.1244271628940430
507,0.2020547945205480,0.0385800088807871,0.7777777777777780,0.5,0.8768115942028990,1,0,0,0.2501041522010830
508,0.184931506849315,0.0306714342471195,0.5555555555555560,0.5,0.9927536231884060,1,0,0,0.2407998889043190
509,0.1335616438356160,0.0387950174110168,0.6666666666666670,1.0,0.4057971014492750,0,0,0,0.1751145674211920
510,0.2020547945205480,0.0387950174110168,0.4444444444444440,0.625,0.6304347826086960,0,0,0,0.1244271628940430
511,0.184931506849315,0.0619738717894786,0.4444444444444440,0.75,0.572463768115942,0,0,0,0.180530481877517
512,0.0650684931506849,0.0256701488700366,0.6666666666666670,0.5,0.9637681159420290,1,0,0,0.2329745868629360
513,0.1678082191780820,0.0364579681693893,0.4444444444444440,0.5,0.6231884057971010,0,0,0,0.1319261213720320
514,0.1712328767123290,0.0368646147374325,0.5555555555555560,0.5,0.8043478260869570,0,0,0,0.1376197750312460
515,0.1164383561643840,0.0434410713033723,0.4444444444444440,0.5,0.391304347826087,0,0,0,0.0855436744896542
516,0.25,0.051041155437145,1.0,0.5,0.9927536231884060,0,0,0,0.5109859741702540
517,0.1679793094795430,0.0427586529248171,0.5555555555555560,0.625,0.7246376811594200,1,0,0,0.1709484793778640
518,0.1986301369863010,0.0416368692888359,0.6666666666666670,0.5,0.8985507246376810,1,0,0,0.3195389529232050
519,0.1679793094795430,0.0384725046156722,0.5555555555555560,0.5,0.9130434782608700,1,0,0,0.2445493681433130
520,0.1095890410958900,0.0449554792119469,0.6666666666666670,1.0,0.391304347826087,0,0,0,0.2764893764754900
521,0.1335616438356160,0.0444039355909229,0.3333333333333330,0.75,0.2028985507246380,0,0,0,0.099083460630468
522,0.2363013698630140,0.0499567645890298,0.5555555555555560,0.625,0.6159420289855070,1,0,0,0.1598389112623250
523,0.0993150684931506,0.0172941643880436,0.5555555555555560,0.75,0.5434782608695650,0,0,0,0.1723371753923070
524,0.3732876712328770,0.1813269765593960,1.0,0.5,0.9782608695652170,1,0,0,0.2080960977641990
525,0.2534246575342470,0.0490172707938956,0.6666666666666670,0.5,0.8985507246376810,1,0,0,0.3900152756561590
526,0.1404109589041100,0.0289794105961812,0.6666666666666670,0.5,0.9637681159420290,0,0,0,0.195945007637828
527,0.1678082191780820,0.0560891817990605,0.4444444444444440,0.75,0.6086956521739130,0,0,0,0.1348423830023610
528,0.1575342465753420,0.0637920960994648,0.8888888888888890,0.5,0.9855072463768120,1,0,0,0.571255381197056
529,0.1267123287671230,0.0364486199724228,0.3333333333333330,0.75,0.3478260869565220,1,0,0,0.0709623663380086
530,0.1679793094795430,0.1466171212227440,0.5555555555555560,0.25,0.6159420289855070,1,0,0,0.2301402582974590
531,0.2191780821917810,0.0415994765009698,0.5555555555555560,0.5,0.8405797101449280,0,0,0,0.1945563116233860
532,0.1335616438356160,0.0226927481362032,0.5555555555555560,0.875,0.3478260869565220,1,0,0,0.129287598944591
533,0.1335616438356160,0.0275771810512047,0.4444444444444440,0.75,0.6014492753623190,0,0,0,0.100819330648521
534,0.0993150684931506,0.0172941643880436,0.0,0.25,0.5362318840579710,0,0,0,0.0061102624635467
535,0.1815068493150690,0.0362523078361261,0.7777777777777780,0.5,0.9565217391304350,1,0,0,0.1987223996667130
536,0.1678082191780820,0.0266423613545537,0.4444444444444440,0.75,0.2753623188405800,0,0,0,0.100819330648521
537,0.1232876712328770,0.0356353268363364,0.6666666666666670,0.5,0.9130434782608700,1,0,0,0.2126093598111370
538,0.1679793094795430,0.0534483161560214,0.3333333333333330,0.5,0.7246376811594200,1,0,0,0.1060269407026800
539,0.1679793094795430,0.0479235317488139,0.4444444444444440,0.5,0.6956521739130440,1,0,0,0.1709484793778640
540,0.1679793094795430,0.0473158989459907,0.7777777777777780,0.5,0.9347826086956520,0,0,0,0.3292598250243020
541,0.2191780821917810,0.0621701839257753,0.8888888888888890,0.5,0.9710144927536230,0,0,0,0.388973753645327
542,0.1679793094795430,0.0453387552875739,0.7777777777777780,0.5,0.927536231884058,0,0,0,0.2959311206776840
543,0.1952054794520550,0.0413190305919745,0.6666666666666670,0.5,0.9130434782608700,0,0,0,0.2476739341758090
544,0.0445205479452054,0.0128911636168174,0.6666666666666670,0.5,0.9130434782608700,0,0,0,0.1362310790168030
545,0.1267123287671230,0.0738694524293626,0.6666666666666670,0.5,0.9710144927536230,1,0,0,0.2010345785307600
546,0.1679793094795430,0.0585991726845684,0.6666666666666670,0.5,0.8405797101449280,1,0,0,0.2695458964032770
547,0.1678082191780820,0.0347612704199677,0.5555555555555560,0.75,0.3695652173913040,1,0,0,0.243160672128871
548,0.1130136986301370,0.0277828413844679,0.4444444444444440,0.75,0.7101449275362320,0,0,0,0.1313706429662550
549,0.0958904109589041,0.0324148729813737,0.4444444444444440,0.75,0.6014492753623190,1,0,0,0.1251215109012640
550,0.184931506849315,0.0377433452522844,0.6666666666666670,0.5,0.9492753623188410,0,0,0,0.3167615608943200
551,0.1095890410958900,0.0128210521395685,0.5555555555555560,0.625,0.7608695652173910,0,0,0,0.1459519511179000
552,0.0993150684931506,0.0219682628712987,0.4444444444444440,0.625,0.6159420289855070,0,0,0,0.1077628107207330
553,0.2260273972602740,0.0460211736661291,0.7777777777777780,0.5,0.9710144927536230,1,0,0,0.3063463407860020
554,0.1575342465753420,0.0349482343592979,0.3333333333333330,0.5,0.5579710144927540,0,0,0,0.1015136786557420
555,0.2191780821917810,0.0435859683563532,0.6666666666666670,0.5,0.9492753623188410,0,0,0,0.3459241771976110
556,0.1267123287671230,0.0237444202949356,0.4444444444444440,0.625,0.3623188405797100,0,0,0,0.1084571587279540
557,0.1643835616438360,0.0633340344481058,0.4444444444444440,0.5,0.6159420289855070,1,0,0,0.1473406471323430
558,0.1335616438356160,0.0455257192269041,0.3333333333333330,0.625,0.3478260869565220,0,0,0,0.1015136786557420
559,0.1232876712328770,0.0961555539975227,0.6666666666666670,0.5,0.8985507246376810,0,1,0,0.1945563116233860
560,0.1679793094795430,0.0088620907242515,0.6666666666666670,0.5,0.9492753623188410,0,0,0,0.2764893764754900
561,0.1679793094795430,0.0469326228703638,0.4444444444444440,0.625,0.6159420289855070,1,0,0,0.1202610748507150
562,0.1917808219178080,0.0407113977891514,0.4444444444444440,0.5,0.7391304347826090,0,0,0,0.1876128315511730
563,0.1438356164383560,0.0589263595783963,0.4444444444444440,0.625,0.4927536231884060,0,0,0,0.1015136786557420
564,0.1541095890410960,0.0957255369370632,0.5555555555555560,0.75,0.3333333333333330,0,0,0,0.20844327176781
565,0.1679793094795430,0.0563041903292902,0.6666666666666670,0.5,0.8695652173913040,1,0,0,0.3237050409665320
566,0.1541095890410960,0.0259786393699315,0.5555555555555560,0.375,0.3115942028985510,0,0,0,0.129287598944591
567,0.1917808219178080,0.0462642267872584,0.8888888888888890,0.5,0.9637681159420290,1,0,0,0.4028607137897510
568,0.1678082191780820,0.0414639276449554,0.6666666666666670,0.5,0.9565217391304350,1,0,0,0.2487154561866410
569,0.1986301369863010,0.0515412839748533,0.7777777777777780,0.875,0.8043478260869570,1,0,0,0.3911956672684350
570,0.1679793094795430,0.0267919325060179,0.4444444444444440,0.5,0.7753623188405800,1,0,0,0.1403416192195530
571,0.1815068493150690,0.0551590362008927,0.4444444444444440,0.5,0.6739130434782610,1,0,0,0.1495625607554510
572,0.1335616438356160,0.0281941620509944,0.5555555555555560,0.625,0.6304347826086960,0,0,0,0.1181780308290520
573,0.2123287671232880,0.0554301339129215,0.6666666666666670,0.5,0.9927536231884060,1,0,0,0.2632967643382860
574,0.1883561643835620,0.0405104115543714,0.6666666666666670,0.5,0.927536231884058,1,0,0,0.1876128315511730
575,0.1678082191780820,0.0430017060459463,0.4444444444444440,0.75,0.717391304347826,0,0,0,0.1445632551034580
576,0.2020547945205480,0.0335600271097712,0.4444444444444440,0.5,0.5434782608695650,0,0,0,0.1160949868073880
577,0.1061643835616440,0.0233330996284091,0.6666666666666670,0.75,0.4057971014492750,0,0,0,0.1528954311901120
578,0.2568493150684930,0.048970529809063,0.4444444444444440,0.625,0.6811594202898550,1,0,0,0.17997500347174
579,0.0445205479452054,0.0107691229054196,0.6666666666666670,0.5,0.9782608695652170,0,0,0,0.1542841272045550
580,0.2054794520547950,0.0507139685433172,0.4444444444444440,0.5,0.5942028985507250,0,0,0,0.1341480349951400
581,0.1679793094795430,0.0620953983500432,0.5555555555555560,0.625,0.6376811594202900,1,0,0,0.2041383141230380
582,0.2636986301369860,0.0533034191030405,0.7777777777777780,0.5,0.9855072463768120,0,0,0,0.3032814886821280
583,0.2054794520547950,0.0492696721119914,0.5555555555555560,0.5,0.855072463768116,0,0,0,0.1160949868073880
584,0.184931506849315,0.0570240014957115,1.0,1.0,0.1521739130434780,0,0,0,0.4028607137897510
585,0.1027397260273970,0.0225291546892893,0.3333333333333330,0.75,0.4565217391304350,0,0,0,0.1362310790168030
586,0.2294520547945210,0.0474093809156558,0.7777777777777780,0.5,0.9637681159420290,0,0,0,0.4652131648382170
587,0.1164383561643840,0.0419126410993479,0.5555555555555560,0.75,0.3333333333333330,0,0,0,0.1320649909734760
588,0.1815068493150690,0.0347752927154175,0.4444444444444440,0.625,0.7971014492753620,1,0,0,0.1417858630745730
589,0.1506849315068490,0.1112201734090540,0.4444444444444440,0.875,0.6956521739130440,1,0,0,0.1501180391612280
590,0.0993150684931506,0.0364579681693893,0.4444444444444440,0.625,0.4202898550724640,0,0,0,0.0619358422441327
591,0.1472602739726030,0.0328121713524503,0.6666666666666670,0.5,0.9565217391304350,0,0,0,0.2096930981808080
592,0.2602739726027400,0.0569211713290799,1.0,0.5,0.9855072463768120,1,0,0,0.579155672823219
593,0.1335616438356160,0.0247727219612517,0.4444444444444440,0.875,0.7971014492753620,0,0,0,0.1431745590890150
594,0.1679793094795430,0.0146532987450045,0.5555555555555560,0.5,0.9492753623188410,0,0,0,0.1459519511179000
595,0.2294520547945210,0.0312697188529762,0.4444444444444440,0.625,0.7463768115942030,1,0,0,0.1042910706846270
596,0.1643835616438360,0.0467503330295169,0.7777777777777780,0.5,0.9637681159420290,1,0,0,0.3945285377030970
597,0.1335616438356160,0.0107504265114865,0.5555555555555560,0.75,0.2753623188405800,0,0,0,0.1105457575336760
598,0.1095890410958900,0.0122554862230947,0.6666666666666670,0.5,0.9710144927536230,0,0,0,0.2212206637966950
599,0.2020547945205480,0.0546121666783519,0.4444444444444440,0.625,0.7608695652173910,0,0,0,0.2535758922371890
600,0.0102739726027397,0.0030381640141157,0.5555555555555560,0.625,0.782608695652174,0,0,0,0.1612276072767670
601,0.1815068493150690,0.0449975460982962,0.7777777777777780,0.5,0.9637681159420290,0,0,0,0.3334259130676300
602,0.0993150684931506,0.0359905583210638,0.5555555555555560,0.625,0.4710144927536230,0,0,0,0.1473406471323430
603,0.2020547945205480,0.0408562948421323,0.7777777777777780,0.5,0.8695652173913040,1,0,0,0.2570476322732950
604,0.0308219178082191,0.0087966533454859,0.6666666666666670,0.5,0.9565217391304350,0,0,0,0.1612276072767670
605,0.2294520547945210,0.0537661548528827,0.6666666666666670,0.5,0.9420289855072470,1,0,0,0.2584363282877380
606,0.2191780821917810,0.057491411344037,0.6666666666666670,0.625,0.6739130434782610,0,0,0,0.2362171920566590
607,0.2089041095890410,0.0521816354670592,0.4444444444444440,0.5,0.8985507246376810,0,1,0,0.1626163032912100
608,0.1952054794520550,0.0303816401411577,0.4444444444444440,0.875,0.5507246376811590,0,0,0,0.2639911123455080
609,0.1952054794520550,0.0507981023160158,0.7777777777777780,0.625,0.4492753623188410,0,0,0,0.4502152478822390
610,0.136986301369863,0.0310500362242632,0.3333333333333330,0.5,0.644927536231884,0,0,0,0.1160949868073880
611,0.1679793094795430,0.0455724602117366,0.8888888888888890,0.5,0.927536231884058,0,0,0,0.3861963616164420
612,0.1679793094795430,0.0425109257052046,0.5555555555555560,0.625,0.7681159420289860,1,0,0,0.1570615192334400
613,0.1679793094795430,0.0494753324452546,0.7777777777777780,0.5,0.9347826086956520,0,0,0,0.3146785168726570
614,0.1678082191780820,0.0331954474280773,0.4444444444444440,0.5,0.9782608695652170,0,0,0,0.1556728232189970
615,0.0,0.0008927528103017,0.3333333333333330,0.625,0.7246376811594200,0,0,0,0.056381058186363
616,0.2020547945205480,0.0350557386244128,0.5555555555555560,0.75,0.6594202898550730,0,0,0,0.1424802110817940
617,0.1679793094795430,0.0306667601486363,0.5555555555555560,0.5,0.9420289855072470,1,0,0,0.2059436189418140
618,0.1301369863013700,0.0277033817102526,0.5555555555555560,0.625,0.5942028985507250,0,0,0,0.0980419386196361
619,0.2363013698630140,0.0485825796349529,0.8888888888888890,0.5,0.9782608695652170,0,0,0,0.3887140674906260
620,0.2191780821917810,0.0511533338007431,0.7777777777777780,0.5,0.9492753623188410,0,0,0,0.3750867935009030
621,0.0821917808219178,0.032475636261656,0.2222222222222220,0.25,0.3043478260869570,0,0,0,0.0445771420636022
622,0.2363013698630140,0.0444039355909229,0.5555555555555560,0.75,0.7391304347826090,0,0,0,0.2848215525621440
623,0.1712328767123290,0.026941503657482,0.4444444444444440,0.625,0.7608695652173910,0,0,0,0.1390084710456880
624,0.1679793094795430,0.0038187384608193,0.5555555555555560,0.5,0.927536231884058,0,0,0,0.1855297875295100
625,0.2020547945205480,0.0425342961976208,0.5555555555555560,0.5,0.7246376811594200,0,0,0,0.1808776558811280
626,0.2260273972602740,0.0406646568043188,0.5555555555555560,0.625,0.6521739130434780,1,0,0,0.173725871406749
627,0.1679793094795430,0.0516113954521021,0.4444444444444440,0.5,0.6376811594202900,1,0,0,0.145813081516456
628,0.2020547945205480,0.0387950174110168,0.5555555555555560,0.625,0.6014492753623190,0,0,0,0.164004999305652
629,0.1678082191780820,0.0481712589684264,0.4444444444444440,0.5,0.7028985507246380,1,0,0,0.1390084710456880
630,0.2089041095890410,0.0360840402907289,0.5555555555555560,0.5,0.6666666666666670,0,0,0,0.1855297875295100
631,0.0993150684931506,0.0359905583210638,0.4444444444444440,0.625,0.0579710144927536,0,0,0,0.1237328148868210
632,0.0445205479452054,0.015377784009909,0.7777777777777780,0.5,0.9710144927536230,0,0,0,0.2424663241216500
633,0.2191780821917810,0.0495454439225034,0.6666666666666670,0.5,0.7608695652173910,0,0,0,0.06610193028746
634,0.2020547945205480,0.0371590829418775,0.4444444444444440,0.75,0.5942028985507250,0,0,0,0.1451187335092350
635,0.1472602739726030,0.0265442052864053,0.5555555555555560,0.5,0.782608695652174,0,0,0,0.15150673517567
636,0.1335616438356160,0.0448526490453153,0.5555555555555560,0.75,0.3043478260869570,0,0,0,0.2292737119844470
637,0.1027397260273970,0.0225291546892893,0.1111111111111110,0.25,0.463768115942029,0,0,0,0.0348562699625052
638,0.0993150684931506,0.0219682628712987,0.4444444444444440,0.375,0.5942028985507250,0,0,0,0.0806832384391056
639,0.1575342465753420,0.0349482343592979,0.4444444444444440,0.75,0.2753623188405800,0,0,0,0.0695736703235661
640,0.1095890410958900,0.01253593213209,0.7777777777777780,0.5,0.9710144927536230,0,0,0,0.3189293153728650
641,0.1404109589041100,0.0531772184439926,0.7777777777777780,0.5,0.9492753623188410,1,0,0,0.332037217053187
642,0.1679793094795430,0.0268760662787164,0.6666666666666670,0.5,0.9347826086956520,0,0,0,0.26537980835995
643,0.184931506849315,0.0587066769496833,0.7777777777777780,0.75,0.7246376811594200,0,0,0,0.4306346340786000
644,0.2020547945205480,0.0443712169015401,0.4444444444444440,0.5,0.7028985507246380,0,0,0,0.1626163032912100
645,0.2191780821917810,0.0368646147374325,0.8888888888888890,0.5,0.9927536231884060,0,0,0,0.4665713095403420
646,0.1679793094795430,0.043141929000444,0.5555555555555560,0.5,0.717391304347826,1,0,0,0.1504652131648380
647,0.1335616438356160,0.0275771810512047,0.4444444444444440,0.5,0.5652173913043480,0,0,0,0.0880433273156506
648,0.2191780821917810,0.0427773493187501,0.5555555555555560,0.5,0.5869565217391310,1,0,0,0.1667823913345370
649,0.1678082191780820,0.0299142302928322,0.5555555555555560,0.5,0.6811594202898550,0,0,0,0.1667823913345370
650,0.0,0.0029727266353502,0.3333333333333330,0.625,0.7101449275362320,0,0,0,0.0688793223163449
651,0.1506849315068490,0.0319007221482156,0.6666666666666670,0.625,0.9782608695652170,0,0,0,0.2375364532703790
652,0.1335616438356160,0.0363831825936572,0.3333333333333330,0.5,0.4927536231884060,0,0,0,0.1015136786557420
653,0.1678082191780820,0.03482203370025,0.6666666666666670,0.5,0.8985507246376810,0,0,0,0.2167754478544650
654,0.1335616438356160,0.0421603683189604,0.5555555555555560,0.75,0.2463768115942030,0,0,0,0.1390084710456880
655,0.2397260273972600,0.0427072378415013,0.7777777777777780,0.625,0.8913043478260870,1,0,0,0.4375781141508120
656,0.0,0.0017761574236369,0.5555555555555560,0.5,0.717391304347826,0,0,0,0.0737397583668934
657,0.1746575342465750,0.0406973754937016,0.4444444444444440,0.75,0.6304347826086960,1,0,0,0.1535897791973340
658,0.1335616438356160,0.0275771810512047,0.6666666666666670,0.625,0.427536231884058,0,0,0,0.1584502152478820
659,0.1952054794520550,0.0757344177241814,0.5555555555555560,0.5,0.5507246376811590,0,0,0,0.0869323705040966
660,0.184931506849315,0.0403701885998738,0.4444444444444440,0.75,0.6666666666666670,0,0,0,0.1834467435078460
661,0.1679793094795430,0.0518077075883988,0.6666666666666670,0.75,0.7536231884057970,0,0,0,0.2263574503541170
662,0.1061643835616440,0.2116852462081380,0.7777777777777780,0.75,0.8840579710144930,0,1,0,0.5097903069018190
663,0.339041095890411,0.0573044474047068,0.5555555555555560,0.25,0.6956521739130440,0,0,0,0.1042910706846270
664,0.2363013698630140,0.0407207459861179,0.3333333333333330,0.5,0.7246376811594200,0,0,0,0.1424802110817940
665,0.0958904109589041,0.0915936338778658,0.7777777777777780,0.5,0.9637681159420290,0,1,0,0.5389529232051110
666,0.2910958904109590,0.0462455303933253,0.7777777777777780,0.5,0.927536231884058,1,0,0,0.2716289404249410
667,0.1679793094795430,0.0801607889878239,0.5555555555555560,0.5,0.6739130434782610,1,0,0,0.1306762949590330
668,0.1506849315068490,0.0319007221482156,0.5555555555555560,0.5,0.8840579710144930,0,0,0,0.2202471878905710
669,0.1679793094795430,0.0601790179719086,0.4444444444444440,0.625,0.6086956521739130,0,0,0,0.1848354395222890
670,0.2020547945205480,0.0481432143775269,0.3333333333333330,0.5,0.3623188405797100,0,0,0,0.1424802110817940
671,0.1472602739726030,0.0342751641777092,0.5555555555555560,0.5,0.9637681159420290,0,0,0,0.1924732676017220
672,0.1130136986301370,0.0249082708172661,0.5555555555555560,0.625,0.3840579710144930,0,0,0,0.0954034161921955
673,0.1679793094795430,0.0465072799083876,0.5555555555555560,0.625,0.7608695652173910,1,0,0,0.1806693514789610
674,0.3047945205479450,0.0614270022669377,0.5555555555555560,0.75,0.6159420289855070,0,0,0,0.3091237328148870
675,0.2020547945205480,0.0369253780177148,0.5555555555555560,0.625,0.6739130434782610,0,0,0,0.1459519511179000
676,0.0102739726027397,0.0046226833999392,0.5555555555555560,0.625,0.7681159420289860,0,0,0,0.157755867240661
677,0.1335616438356160,0.0387950174110168,0.3333333333333330,0.125,0.2028985507246380,0,0,0,0.072351062352451
678,0.1061643835616440,0.0360933884876954,0.4444444444444440,0.875,0.3768115942028990,0,0,0,0.1035967226774060
679,0.2020547945205480,0.0492836944074411,0.7777777777777780,0.5,0.9855072463768120,1,0,0,0.4688237744757670
680,0.1679793094795430,0.0404075813877398,0.4444444444444440,0.5,0.644927536231884,1,0,0,0.1299819469518120
681,0.0993150684931506,0.0313725490196078,0.5555555555555560,0.5,0.782608695652174,0,0,0,0.1501180391612280
682,0.1164383561643840,0.0149571151464161,0.4444444444444440,0.5,0.4347826086956520,0,1,0,0.1729398694625750
683,0.1679793094795430,0.0074177942929257,0.5555555555555560,0.5,0.8985507246376810,0,0,0,0.1917789195945010
684,0.2363013698630140,0.0464979317114211,0.8888888888888890,0.5,0.9420289855072470,1,0,0,0.3473128732120540
685,0.1267123287671230,0.0723083035359555,0.6666666666666670,0.5,0.9130434782608700,0,1,0,0.2584363282877380
686,0.1679793094795430,0.0175839584940054,0.6666666666666670,0.5,0.8115942028985510,1,0,0,0.2396889320927650
687,0.2157534246575340,0.0416321951903526,0.6666666666666670,0.625,0.9782608695652170,0,0,0,0.2679836133870300
688,0.1679793094795430,0.0177849447287854,0.6666666666666670,0.5,0.9565217391304350,0,1,0,0.1581724760449940
689,0.1335616438356160,0.0317324546028184,0.7777777777777780,0.625,0.9782608695652170,0,0,0,0.4959033467573950
690,0.136986301369863,0.0293393161793919,0.5555555555555560,0.5,0.9637681159420290,1,0,0,0.2219136231079020
691,0.1679793094795430,0.0146112318586552,0.5555555555555560,0.5,0.9565217391304350,0,0,0,0.1473406471323430
692,0.2842465753424660,0.0945803828086657,1.0,0.625,0.8840579710144930,1,0,0,1.0
693,0.071917808219178,0.1162822220664190,0.6666666666666670,0.5,0.8478260869565220,1,0,0,0.4167476739341760
694,0.1335616438356160,0.0191638037813456,0.4444444444444440,0.625,0.3550724637681160,0,0,0,0.1021802527426750
695,0.1027397260273970,0.0225291546892893,0.4444444444444440,0.625,0.463768115942029,0,0,0,0.1480349951395640
696,0.1130136986301370,0.0584776461240038,0.5555555555555560,0.625,0.8333333333333330,1,0,0,0.195945007637828
697,0.0993150684931506,0.0219682628712987,0.4444444444444440,0.75,0.3550724637681160,0,0,0,0.0751284543813359
698,0.1232876712328770,0.0239313842342658,0.4444444444444440,0.75,0.5797101449275360,1,0,0,0.1230384668796
699,0.1506849315068490,0.0334198041552735,0.4444444444444440,0.875,0.6739130434782610,0,0,0,0.1438689070962370
700,0.1301369863013700,0.0139381616770665,0.6666666666666670,0.5,0.9565217391304350,0,1,0,0.2237189279266770
701,0.2191780821917810,0.0609081773352964,0.7777777777777780,0.5,0.9420289855072470,0,0,0,0.3855020136092210
702,0.2020547945205480,0.0387950174110168,0.6666666666666670,0.5,0.7028985507246380,0,0,0,0.1459519511179000
703,0.2089041095890410,0.0520601089064946,0.7777777777777780,0.5,0.9710144927536230,1,0,0,0.4541299819469520
704,0.1883561643835620,0.0295870433990044,0.4444444444444440,1.0,0.2028985507246380,0,0,0,0.1459519511179000
705,0.1678082191780820,0.0331860992311108,0.6666666666666670,0.5,0.9565217391304350,0,0,0,0.2473267601721980
706,0.1678082191780820,0.0200986234779966,0.3333333333333330,0.5,0.4202898550724640,0,0,0,0.027912789890293
707,0.1679793094795430,0.5321414382201030,0.6666666666666670,0.5,0.717391304347826,0,1,0,0.3709207054575750
708,0.0924657534246575,0.0230900465072799,0.7777777777777780,0.5,0.9710144927536230,0,0,0,0.3042632967643380
709,0.1506849315068490,0.0360746920937624,0.6666666666666670,0.5,0.9782608695652170,1,0,0,0.2008609915289540
710,0.1679793094795430,0.027399565308841,0.4444444444444440,0.75,0.6811594202898550,1,0,0,0.1041522010831830
711,0.1198630136986300,0.0132276987076117,0.2222222222222220,0.625,0.4565217391304350,1,0,0,0.0237467018469656
712,0.1541095890410960,0.0346444179578863,0.3333333333333330,0.75,0.2028985507246380,0,0,0,0.0942591306762949
713,0.0650684931506849,0.0157563859870527,0.7777777777777780,0.5,0.8405797101449280,1,0,0,0.2139980558255800
714,0.1335616438356160,0.0400710462969454,0.3333333333333330,0.5,0.7101449275362320,0,0,0,0.1306762949590330
715,0.1679793094795430,0.0571034611699268,0.5555555555555560,0.875,0.7536231884057970,1,0,0,0.1327593389806970
716,0.1952054794520550,0.0413190305919745,0.5555555555555560,0.5,0.7391304347826090,0,0,0,0.1806693514789610
717,0.1335616438356160,0.0444039355909229,0.6666666666666670,0.875,0.1304347826086960,0,0,0,0.1730315233995280
718,0.2020547945205480,0.0406646568043188,0.4444444444444440,0.625,0.7318840579710150,0,0,0,0.1695597833634220
719,0.2568493150684930,0.0431980181822431,0.6666666666666670,0.5,0.8768115942028990,0,0,0,0.4250798500208300
720,0.1643835616438360,0.0402907289256584,0.4444444444444440,0.625,0.7028985507246380,1,0,0,0.1299819469518120
721,0.1679793094795430,0.0245997803173712,0.7777777777777780,0.5,0.8188405797101450,1,0,0,0.3334259130676300
722,0.1679793094795430,0.0146112318586552,0.5555555555555560,0.5,0.9565217391304350,0,0,0,0.1501180391612280
723,0.1678082191780820,0.0318773516557993,0.3333333333333330,0.75,0.7101449275362320,0,0,0,0.1244271628940430
724,0.1335616438356160,0.0321204047769286,0.3333333333333330,0.625,0.5942028985507250,0,0,0,0.1390084710456880
725,0.2226027397260270,0.0560237444202949,0.8888888888888890,0.5,0.9782608695652170,1,0,0,0.3959172337175390
726,0.1335616438356160,0.0264553974152235,0.3333333333333330,0.625,0.7101449275362320,0,0,0,0.1188723788362730
727,0.1679793094795430,0.0953282385659865,0.5555555555555560,1.0,0.8405797101449280,1,0,0,0.2598250243021800
728,0.1472602739726030,0.0281100282782958,0.6666666666666670,0.5,0.9782608695652170,0,0,0,0.2216358839050130
729,0.2191780821917810,0.04755895206712,0.4444444444444440,0.5,0.6231884057971010,0,0,0,0.1042910706846270
730,0.1061643835616440,0.0230900465072799,0.3333333333333330,0.5,0.3840579710144930,0,0,0,0.09457019858353
731,0.0616438356164383,0.0191123886980298,0.7777777777777780,0.5,0.8913043478260870,1,0,0,0.2799611165115960
732,0.1780821917808220,0.0387482764261843,0.6666666666666670,0.5,0.9492753623188410,1,0,0,0.2119150118039160
733,0.184931506849315,0.0472270910748089,0.6666666666666670,0.5,0.9130434782608700,1,0,0,0.2605193723094020
734,0.2020547945205480,0.0406646568043188,0.4444444444444440,0.625,0.644927536231884,0,0,0,0.1340091653936950
735,0.1679793094795430,0.0358877281544322,0.4444444444444440,0.5,0.6956521739130440,1,0,0,0.1015136786557420
736,0.1335616438356160,0.0444039355909229,0.6666666666666670,0.75,0.3043478260869570,0,0,0,0.1778919594500760
737,0.1335616438356160,0.0338591694126995,0.2222222222222220,0.375,0.5652173913043480,0,0,0,0.0813775864463269
738,0.1746575342465750,0.0428287644020659,0.7777777777777780,0.5,0.9637681159420290,1,0,0,0.2846826829607000
739,0.1335616438356160,0.0444039355909229,0.4444444444444440,0.5,0.8333333333333330,0,0,0,0.2001110956811550
740,0.1506849315068490,0.0374535511463226,0.6666666666666670,0.5,0.9565217391304350,1,0,0,0.2153867518400220
741,0.1335616438356160,0.0387950174110168,0.4444444444444440,0.75,0.2753623188405800,0,0,0,0.1348423830023610
